epoch,step,train/DPLoss
32,419,-4.601548671722412
32,422,-4.421741008758545
32,425,-4.453965187072754
32,428,-4.395263195037842
33,431,-4.543619632720947
33,434,-4.422436714172363
33,437,-4.377821922302246
33,440,-4.572494029998779
34,443,-4.549493312835693
34,446,-4.545906066894531
34,449,-4.336244583129883
34,452,-4.638913631439209
35,455,-4.525256156921387
35,458,-4.563556671142578
35,461,-4.3618693351745605
35,464,-4.621827125549316
35,467,-3.9625003337860107
36,470,-4.333728313446045
36,473,-4.565565586090088
36,476,-4.452014446258545
36,479,-4.509538173675537
37,482,-4.634187698364258
37,485,-4.414236545562744
37,488,-4.4986443519592285
37,491,-4.534275054931641
38,494,-4.744577884674072
38,497,-4.505582332611084
38,500,-4.531848430633545
38,503,-4.532991409301758
38,506,-4.696237087249756
39,509,-4.438194751739502
39,512,-4.421470642089844
39,515,-4.498504161834717
39,518,-4.461156845092773
40,521,-4.485666751861572
40,524,-4.541507244110107
40,527,-4.729188442230225
40,530,-4.603044033050537
41,533,-4.207845687866211
41,536,-4.390373706817627
41,539,-4.640993118286133
41,542,-4.6639909744262695
41,545,-4.432009220123291
42,548,-4.637914657592773
42,551,-4.773677825927734
42,554,-4.514348983764648
42,557,-4.555631160736084
43,560,-4.635159015655518
43,563,-4.626778602600098
43,566,-4.567779064178467
43,569,-4.4238104820251465
44,572,-4.5275163650512695
44,575,-4.678038597106934
44,578,-4.629481315612793
44,581,-4.526322364807129
44,584,-4.734582901000977
45,587,-4.5519819259643555
45,590,-4.575228691101074
45,593,-4.5143842697143555
45,596,-4.335846900939941
46,599,-4.802134037017822
46,602,-4.502379417419434
46,605,-4.612548351287842
46,608,-4.332437038421631
47,611,-4.604970455169678
47,614,-4.576982498168945
47,617,-4.585848808288574
47,620,-4.727075576782227
47,623,-4.309197902679443
48,626,-4.641997814178467
48,629,-4.475135326385498
48,632,-4.680257797241211
48,635,-4.708987236022949
49,638,-4.652484893798828
49,641,-4.689507484436035
49,644,-4.531504154205322
49,647,-4.249144077301025
