epoch,step,train/DPLoss
0,2,3.2033214569091797
0,5,1.6387615203857422
0,8,0.5800449848175049
0,11,0.31868886947631836
0,14,-0.743300199508667
0,17,-1.3352148532867432
0,20,-1.856236219406128
0,23,-2.2552542686462402
0,26,-2.1345794200897217
0,29,-2.787745237350464
0,32,-2.8167693614959717
0,35,-2.83042573928833
0,38,-2.6187427043914795
0,41,-2.864226818084717
0,44,-2.8235833644866943
0,47,-2.4483296871185303
0,50,-2.81868052482605
0,53,-2.9590156078338623
0,56,-2.8846309185028076
0,59,-3.1718268394470215
0,62,-2.580031633377075
1,65,-2.9805359840393066
1,68,-2.766784429550171
1,71,-3.2790722846984863
1,74,-3.646665573120117
1,77,-3.037687301635742
1,80,-3.5547587871551514
1,83,-3.230245590209961
1,86,-3.263835906982422
1,89,-3.363595724105835
1,92,-3.704129219055176
1,95,-3.282550573348999
1,98,-3.4277970790863037
1,101,-3.4558804035186768
1,104,-3.625185012817383
1,107,-3.040225028991699
1,110,-3.2579214572906494
1,113,-3.7386040687561035
1,116,-3.320817470550537
1,119,-3.3222248554229736
1,122,-3.344165802001953
1,125,-2.97048020362854
2,128,-3.56526255607605
2,131,-3.471386432647705
2,134,-3.647784948348999
2,137,-3.239197254180908
2,140,-3.7299013137817383
2,143,-3.4208641052246094
2,146,-3.7990424633026123
2,149,-3.7537715435028076
2,152,-3.353563070297241
2,155,-3.1207778453826904
2,158,-3.6119816303253174
2,161,-3.4517087936401367
2,164,-3.5023446083068848
2,167,-3.847036361694336
2,170,-3.8082916736602783
2,173,-3.355574131011963
2,176,-3.4751594066619873
2,179,-3.913416862487793
2,182,-3.782043695449829
2,185,-4.048154830932617
2,188,-3.2313523292541504
3,191,-3.6630523204803467
3,194,-4.0841264724731445
3,197,-4.019819259643555
3,200,-3.6241350173950195
3,203,-3.694744110107422
3,206,-4.060393810272217
3,209,-3.7364044189453125
3,212,-3.792649030685425
3,215,-3.392531156539917
3,218,-4.097431659698486
3,221,-3.6196367740631104
3,224,-3.6995279788970947
3,227,-3.793135166168213
3,230,-3.877594470977783
3,233,-3.612079620361328
3,236,-3.7053911685943604
3,239,-3.790057897567749
3,242,-3.7741055488586426
3,245,-3.9593732357025146
3,248,-4.133477687835693
3,251,-3.3385210037231445
4,254,-3.67697811126709
4,257,-4.0459489822387695
4,260,-3.9865872859954834
4,263,-4.026224136352539
4,266,-3.691209077835083
4,269,-3.609858512878418
4,272,-4.4000468254089355
4,275,-4.092907428741455
4,278,-3.893141269683838
4,281,-3.8925485610961914
4,284,-3.8093738555908203
4,287,-4.143571376800537
4,290,-4.294473171234131
4,293,-4.1239824295043945
4,296,-4.2330780029296875
4,299,-3.8701019287109375
