epoch,step,train/DPLoss
0,2,3.249898910522461
0,5,1.841408133506775
0,8,0.8551559448242188
0,11,0.19478154182434082
0,14,-0.3830071687698364
0,17,-0.6840391159057617
0,20,-1.1021676063537598
0,23,-2.1090173721313477
0,26,-1.8438196182250977
0,29,-2.0447006225585938
0,32,-2.019796133041382
0,35,-2.3835480213165283
0,38,-2.421217918395996
0,41,-2.276538848876953
0,44,-2.4501423835754395
0,47,-2.674560070037842
0,50,-2.6875505447387695
0,53,-2.643285036087036
1,56,-3.0810275077819824
1,59,-2.675135612487793
1,62,-2.634132146835327
1,65,-2.8374269008636475
1,68,-3.5187060832977295
1,71,-2.857865333557129
1,74,-3.0491907596588135
1,77,-3.1036195755004883
1,80,-3.1043307781219482
1,83,-3.503722906112671
1,86,-3.1083779335021973
1,89,-2.9080593585968018
1,92,-3.283440589904785
1,95,-3.3177013397216797
1,98,-3.545408248901367
1,101,-3.1428298950195312
1,104,-3.492058277130127
1,107,-3.3295397758483887
2,110,-3.504016160964966
2,113,-3.4102094173431396
2,116,-3.731170177459717
2,119,-3.601288080215454
2,122,-3.197538375854492
2,125,-3.339393138885498
2,128,-3.630612850189209
2,131,-3.517249822616577
2,134,-3.190553665161133
2,137,-3.7002952098846436
2,140,-3.559943199157715
2,143,-3.5934603214263916
2,146,-3.700631856918335
2,149,-3.7303600311279297
2,152,-3.2130393981933594
2,155,-3.534592628479004
2,158,-3.578429937362671
2,161,-3.552140712738037
2,164,-3.789177179336548
3,167,-3.809685230255127
3,170,-3.700838804244995
3,173,-3.919011354446411
3,176,-3.8015859127044678
3,179,-4.014224052429199
3,182,-3.543811321258545
3,185,-3.8482449054718018
3,188,-4.01876974105835
3,191,-3.251739740371704
3,194,-3.588121175765991
3,197,-3.855971336364746
3,200,-4.010271072387695
3,203,-3.1353635787963867
3,206,-3.6606879234313965
3,209,-3.8381168842315674
3,212,-4.2582807540893555
3,215,-3.4956212043762207
3,218,-3.550703525543213
4,221,-3.7444775104522705
4,224,-4.372547149658203
4,227,-3.981605291366577
4,230,-4.063536643981934
4,233,-3.700829029083252
4,236,-4.157395362854004
4,239,-3.9288063049316406
4,242,-3.593337059020996
4,245,-3.9636573791503906
4,248,-3.609222412109375
4,251,-4.233692646026611
4,254,-3.691955089569092
4,257,-3.6740355491638184
4,260,-3.4079105854034424
4,263,-3.7793664932250977
4,266,-3.7588977813720703
4,269,-3.8673062324523926
4,272,-3.760939598083496
5,275,-4.274056434631348
5,278,-4.350985050201416
5,281,-3.9730701446533203
5,284,-3.722383499145508
5,287,-4.160796165466309
5,290,-3.5860326290130615
5,293,-4.172395706176758
5,296,-3.758467435836792
5,299,-4.1633477210998535
5,302,-3.7861475944519043
5,305,-3.6699674129486084
5,308,-4.032169342041016
5,311,-3.7756385803222656
5,314,-4.166589260101318
5,317,-3.9665322303771973
5,320,-3.9087040424346924
5,323,-3.856332540512085
5,326,-3.9434900283813477
5,329,-4.015848159790039
6,332,-4.130522727966309
