epoch,step,train/DPLoss
18,236,-4.274219989776611
18,239,-4.353414058685303
18,242,-4.270786285400391
18,245,-4.413311958312988
19,248,-4.258446216583252
19,251,-4.107036113739014
19,254,-4.380363464355469
19,257,-4.398860931396484
20,260,-4.39506721496582
20,263,-4.05178689956665
20,266,-4.268896102905273
20,269,-4.25541353225708
20,272,-4.261312484741211
21,275,-4.286599159240723
21,278,-4.315858364105225
21,281,-4.274708271026611
21,284,-4.243472576141357
22,287,-4.651050090789795
22,290,-4.334429740905762
22,293,-4.534559726715088
22,296,-4.469285011291504
23,299,-4.221329689025879
23,302,-3.9475555419921875
23,305,-4.376656532287598
23,308,-4.49041223526001
23,311,-4.298733234405518
24,314,-4.627957820892334
24,317,-4.3680901527404785
24,320,-4.189607620239258
24,323,-4.629821300506592
25,326,-4.524563789367676
25,329,-4.250636577606201
25,332,-4.362137317657471
25,335,-4.517502307891846
26,338,-4.390076637268066
26,341,-4.212794780731201
26,344,-4.560617446899414
26,347,-4.530110836029053
26,350,-4.440808296203613
27,353,-4.5188727378845215
27,356,-4.521779537200928
27,359,-4.233798980712891
27,362,-4.545227527618408
28,365,-4.546987533569336
28,368,-4.390277862548828
28,371,-4.424882888793945
28,374,-4.425288200378418
29,377,-4.450184345245361
29,380,-4.166755676269531
29,383,-4.516304969787598
29,386,-4.532298564910889
29,389,-3.985373020172119
30,392,-3.668610095977783
30,395,-4.430741786956787
30,398,-4.48816442489624
30,401,-4.5346360206604
31,404,-4.385006904602051
31,407,-4.4139251708984375
31,410,-4.649344444274902
31,413,-4.6251139640808105
32,416,-4.602272987365723
32,419,-4.5993733406066895
32,422,-4.427877902984619
32,425,-4.445923805236816
32,428,-4.398776531219482
33,431,-4.5562286376953125
33,434,-4.4270853996276855
33,437,-4.381247043609619
33,440,-4.5875468254089355
34,443,-4.544243812561035
34,446,-4.558419704437256
34,449,-4.329780578613281
34,452,-4.634347915649414
35,455,-4.528458118438721
35,458,-4.5691657066345215
35,461,-4.362991809844971
35,464,-4.623425483703613
35,467,-3.9730820655822754
36,470,-4.331321716308594
36,473,-4.567625999450684
36,476,-4.477567672729492
36,479,-4.5148539543151855
37,482,-4.6251630783081055
37,485,-4.416499137878418
37,488,-4.500311374664307
37,491,-4.532565116882324
38,494,-4.7423415184021
38,497,-4.505332946777344
38,500,-4.531005382537842
38,503,-4.534408092498779
38,506,-4.723822116851807
39,509,-4.443618297576904
39,512,-4.424570560455322
39,515,-4.526546001434326
39,518,-4.452173233032227
40,521,-4.472044944763184
40,524,-4.54811954498291
40,527,-4.741507530212402
40,530,-4.6146368980407715
41,533,-4.214237213134766
41,536,-4.403956413269043
41,539,-4.64564323425293
41,542,-4.6647467613220215
41,545,-4.4149932861328125
42,548,-4.647157669067383
42,551,-4.772851467132568
42,554,-4.523358345031738
42,557,-4.554233551025391
43,560,-4.6470184326171875
43,563,-4.625951766967773
43,566,-4.576714992523193
43,569,-4.436849117279053
44,572,-4.525747299194336
44,575,-4.685275554656982
44,578,-4.621598243713379
44,581,-4.538857460021973
44,584,-4.729997634887695
45,587,-4.5571160316467285
45,590,-4.564453601837158
45,593,-4.497416973114014
45,596,-4.3371782302856445
46,599,-4.810023307800293
46,602,-4.498735427856445
46,605,-4.604804515838623
46,608,-4.323982238769531
47,611,-4.602262496948242
47,614,-4.558492660522461
47,617,-4.588703155517578
47,620,-4.7252326011657715
47,623,-4.302432537078857
48,626,-4.640760898590088
48,629,-4.480353832244873
48,632,-4.675650596618652
48,635,-4.7044172286987305
49,638,-4.643151760101318
49,641,-4.684497833251953
49,644,-4.526932239532471
49,647,-4.253068923950195
