epoch,step,train/DPLoss
0,2,2.891360282897949
0,5,1.6063745021820068
0,8,1.0295510292053223
0,11,0.16562294960021973
0,14,-0.3444092273712158
0,17,-0.6404643058776855
0,20,-1.1884565353393555
0,23,-1.5923020839691162
0,26,-1.7046332359313965
0,29,-2.008868932723999
0,32,-1.8477874994277954
0,35,-1.9170682430267334
0,38,-1.9587475061416626
0,41,-1.993996500968933
0,44,-2.1414692401885986
1,47,-2.3110861778259277
1,50,-2.4109392166137695
1,53,-2.123717784881592
1,56,-1.8061952590942383
1,59,-2.386737585067749
1,62,-2.0798089504241943
1,65,-2.3123867511749268
1,68,-2.449310779571533
1,71,-2.3296706676483154
1,74,-2.4498677253723145
1,77,-2.8261258602142334
1,80,-2.575895309448242
1,83,-2.6477549076080322
1,86,-2.6281166076660156
1,89,-2.605795383453369
1,92,-3.0840320587158203
2,95,-2.863405466079712
2,98,-3.416276693344116
2,101,-2.537227153778076
2,104,-2.8898608684539795
2,107,-3.0270707607269287
2,110,-3.0669400691986084
2,113,-3.087250232696533
2,116,-3.474618434906006
2,119,-2.8269591331481934
2,122,-3.3004837036132812
2,125,-3.5918056964874268
2,128,-3.3285629749298096
2,131,-2.946660041809082
2,134,-2.9981603622436523
2,137,-3.648358106613159
2,140,-3.423973798751831
3,143,-4.105282783508301
3,146,-3.5502991676330566
3,149,-3.656141996383667
3,152,-3.7596285343170166
3,155,-3.7504425048828125
3,158,-3.662405252456665
3,161,-3.5023252964019775
3,164,-3.922297716140747
3,167,-3.262514352798462
3,170,-3.75173020362854
3,173,-3.563124895095825
3,176,-3.6010589599609375
3,179,-3.5690371990203857
3,182,-4.058014869689941
3,185,-3.464053153991699
4,188,-3.5510740280151367
4,191,-3.959374189376831
4,194,-3.9753336906433105
4,197,-3.8274407386779785
4,200,-3.840064525604248
4,203,-3.6848978996276855
4,206,-3.811070442199707
4,209,-4.217504978179932
4,212,-3.5060782432556152
4,215,-3.8632936477661133
4,218,-3.634218692779541
4,221,-3.806565999984741
4,224,-4.085024833679199
4,227,-3.920525312423706
4,230,-4.143381595611572
4,233,-3.8556292057037354
5,236,-3.831289291381836
5,239,-3.54308819770813
5,242,-3.9248204231262207
5,245,-3.9023172855377197
5,248,-4.00162935256958
5,251,-3.8158280849456787
5,254,-3.482834577560425
5,257,-3.93571138381958
5,260,-3.8322763442993164
5,263,-3.9768309593200684
5,266,-3.83487868309021
5,269,-3.977109909057617
5,272,-3.8444879055023193
5,275,-3.752267360687256
5,278,-4.204653263092041
5,281,-4.030982494354248
6,284,-4.18949031829834
6,287,-4.179153919219971
6,290,-4.07727575302124
6,293,-3.6594834327697754
6,296,-4.151767253875732
6,299,-4.002426624298096
6,302,-3.7459728717803955
6,305,-3.971998453140259
6,308,-4.137308120727539
6,311,-4.045640468597412
6,314,-3.7217111587524414
6,317,-4.097290992736816
6,320,-3.728583335876465
6,323,-3.629777193069458
6,326,-4.0149970054626465
7,329,-4.086407661437988
7,332,-3.8609957695007324
7,335,-3.6785106658935547
7,338,-3.921236276626587
7,341,-4.0751729011535645
7,344,-4.063384532928467
7,347,-4.347603797912598
7,350,-4.392487525939941
7,353,-3.4889700412750244
7,356,-3.768639087677002
7,359,-4.086047172546387
7,362,-3.806971311569214
7,365,-3.9147298336029053
7,368,-4.011618137359619
7,371,-3.9317941665649414
7,374,-4.024747848510742
8,377,-3.955953598022461
8,380,-4.533236980438232
8,383,-4.3665595054626465
8,386,-3.847498893737793
8,389,-3.9607248306274414
8,392,-3.9092295169830322
8,395,-3.8461196422576904
8,398,-4.3411946296691895
8,401,-3.838632345199585
8,404,-4.178762912750244
8,407,-4.180240154266357
8,410,-3.8121588230133057
8,413,-4.041192054748535
8,416,-3.7712955474853516
8,419,-4.073960304260254
8,422,-4.041138172149658
9,425,-3.5497279167175293
9,428,-4.535287857055664
9,431,-3.826411008834839
9,434,-4.1990532875061035
9,437,-4.239455699920654
9,440,-4.311817646026611
9,443,-4.3045973777771
9,446,-4.210917949676514
9,449,-3.993260145187378
9,452,-4.2355637550354
9,455,-3.9964802265167236
9,458,-3.79386043548584
9,461,-4.031534671783447
9,464,-4.291008949279785
9,467,-3.78279447555542
10,470,-4.125457763671875
10,473,-4.271106243133545
10,476,-4.34901762008667
10,479,-4.293482780456543
10,482,-4.091672420501709
10,485,-4.0863261222839355
10,488,-4.363415241241455
10,491,-3.8677380084991455
10,494,-3.891322612762451
10,497,-4.445484638214111
10,500,-4.0832600593566895
10,503,-4.234918117523193
10,506,-4.349867820739746
10,509,-3.8381588459014893
10,512,-4.097979545593262
10,515,-4.085446834564209
11,518,-4.113500595092773
11,521,-3.948287010192871
11,524,-4.036322116851807
11,527,-4.2019805908203125
11,530,-3.9191370010375977
11,533,-4.326261520385742
11,536,-4.532289505004883
11,539,-4.135128974914551
11,542,-4.269211292266846
11,545,-4.375880241394043
11,548,-3.9478795528411865
11,551,-4.40901517868042
11,554,-4.2401580810546875
11,557,-4.250901699066162
11,560,-4.375167369842529
11,563,-4.192891597747803
12,566,-4.2218708992004395
12,569,-4.24361515045166
12,572,-4.01358699798584
12,575,-4.14700174331665
12,578,-4.376875877380371
12,581,-4.267844200134277
12,584,-4.262399196624756
12,587,-3.8072099685668945
12,590,-4.034002780914307
12,593,-4.386402130126953
12,596,-4.17780876159668
12,599,-4.2172980308532715
12,602,-4.331964015960693
12,605,-4.215321063995361
12,608,-4.280420780181885
13,611,-4.121311664581299
13,614,-4.231354713439941
13,617,-4.08111047744751
13,620,-4.309007167816162
13,623,-4.197303295135498
13,626,-3.742762804031372
13,629,-4.595268249511719
13,632,-4.030691146850586
13,635,-4.256541728973389
13,638,-4.107697010040283
13,641,-3.9842042922973633
13,644,-3.7966246604919434
13,647,-4.3477783203125
13,650,-4.342236518859863
13,653,-4.196312427520752
13,656,-4.119523525238037
14,659,-4.40598201751709
14,662,-4.148153305053711
14,665,-4.423391819000244
14,668,-4.128439903259277
14,671,-4.351391792297363
14,674,-4.211239337921143
14,677,-4.224282264709473
14,680,-3.9861721992492676
14,683,-4.117168426513672
14,686,-4.56129264831543
14,689,-4.303921699523926
14,692,-4.078153610229492
14,695,-4.351448059082031
14,698,-4.036153793334961
14,701,-4.115676403045654
14,704,-4.323836803436279
15,707,-4.391316890716553
15,710,-4.304900646209717
15,713,-4.123953819274902
15,716,-4.377439975738525
15,719,-4.111689567565918
15,722,-4.259750843048096
15,725,-4.2366414070129395
15,728,-4.585965633392334
15,731,-4.3237738609313965
15,734,-4.1099042892456055
15,737,-3.9987599849700928
15,740,-4.12994909286499
15,743,-4.195834636688232
15,746,-4.331612586975098
15,749,-4.259667873382568
16,752,-4.283773422241211
16,755,-4.646116256713867
16,758,-4.519602298736572
16,761,-4.346802234649658
16,764,-4.409661769866943
16,767,-3.7917580604553223
16,770,-4.537292957305908
16,773,-4.597629547119141
16,776,-4.184024333953857
16,779,-4.044035911560059
16,782,-4.013725757598877
16,785,-4.505740642547607
16,788,-4.087251663208008
16,791,-3.9573311805725098
16,794,-4.101090908050537
16,797,-4.3363542556762695
17,800,-4.595804691314697
17,803,-4.221982479095459
17,806,-4.319721698760986
17,809,-4.208507537841797
17,812,-4.188024997711182
17,815,-4.347171783447266
17,818,-4.255705833435059
17,821,-4.479898929595947
17,824,-4.487343788146973
17,827,-4.527862071990967
17,830,-4.344991683959961
17,833,-4.260043621063232
17,836,-4.083926200866699
17,839,-4.476083278656006
17,842,-3.9032680988311768
17,845,-4.1570587158203125
18,848,-4.235859394073486
18,851,-4.633386611938477
18,854,-4.368468284606934
18,857,-4.3133134841918945
18,860,-4.393268585205078
18,863,-4.068365573883057
18,866,-4.191151142120361
18,869,-4.59358549118042
18,872,-4.70915412902832
18,875,-4.660706996917725
18,878,-4.237705230712891
18,881,-4.218972206115723
18,884,-4.437618255615234
18,887,-4.202666282653809
18,890,-4.32021951675415
19,893,-4.426065921783447
19,896,-4.140424728393555
19,899,-4.189357280731201
19,902,-4.579227447509766
19,905,-4.336208343505859
19,908,-4.350352764129639
19,911,-4.3893609046936035
19,914,-3.928389310836792
19,917,-4.419368743896484
19,920,-4.096058368682861
19,923,-4.391658782958984
19,926,-4.022324562072754
19,929,-4.548276424407959
19,932,-4.621975421905518
19,935,-4.499671936035156
19,938,-4.485909461975098
20,941,-4.402202606201172
20,944,-4.243252754211426
20,947,-4.380825519561768
20,950,-4.305393695831299
20,953,-4.135578632354736
20,956,-4.173625946044922
20,959,-4.4283881187438965
20,962,-4.381064414978027
20,965,-4.306545734405518
20,968,-4.403443336486816
20,971,-4.26318883895874
20,974,-4.4278388023376465
20,977,-4.4208478927612305
20,980,-4.049846172332764
20,983,-3.991173028945923
20,986,-4.266035556793213
21,989,-4.226651191711426
21,992,-4.3161468505859375
21,995,-4.291369438171387
21,998,-4.33286714553833
21,1001,-4.203214168548584
21,1004,-4.583377838134766
21,1007,-4.484095573425293
21,1010,-4.0877485275268555
21,1013,-4.142371654510498
21,1016,-4.622984409332275
21,1019,-4.320510387420654
21,1022,-4.154623508453369
21,1025,-4.525182247161865
21,1028,-4.2350335121154785
21,1031,-4.616476535797119
22,1034,-4.47127103805542
22,1037,-4.199948310852051
22,1040,-4.264188289642334
22,1043,-4.204087257385254
22,1046,-4.2974934577941895
22,1049,-4.394350528717041
22,1052,-4.296115398406982
22,1055,-4.711459159851074
22,1058,-4.463322162628174
22,1061,-4.414358139038086
22,1064,-4.475676536560059
22,1067,-4.346116065979004
22,1070,-4.228446006774902
22,1073,-4.310299396514893
22,1076,-4.276550769805908
22,1079,-4.3924784660339355
23,1082,-4.008541107177734
23,1085,-4.441108703613281
23,1088,-4.298763275146484
23,1091,-4.54994535446167
23,1094,-4.424695014953613
23,1097,-4.702840805053711
23,1100,-4.540126800537109
23,1103,-4.498981952667236
23,1106,-4.5697174072265625
23,1109,-4.403667449951172
23,1112,-4.630802154541016
23,1115,-4.489179611206055
23,1118,-4.403332233428955
23,1121,-4.193245887756348
23,1124,-4.635397911071777
23,1127,-4.391382694244385
24,1130,-4.662876605987549
24,1133,-4.529407501220703
24,1136,-4.166815757751465
24,1139,-4.472824573516846
24,1142,-4.548931121826172
24,1145,-3.921027183532715
24,1148,-4.482934951782227
24,1151,-4.245449066162109
24,1154,-4.234668254852295
24,1157,-4.181640625
24,1160,-4.434508323669434
24,1163,-4.060319900512695
24,1166,-4.441009521484375
24,1169,-4.06513786315918
24,1172,-4.5448317527771
25,1175,-4.036815166473389
25,1178,-4.058234214782715
25,1181,-4.3912506103515625
25,1184,-3.941805362701416
25,1187,-4.655874729156494
25,1190,-4.566394329071045
25,1193,-4.417053699493408
25,1196,-4.5270233154296875
25,1199,-4.098726272583008
25,1202,-4.17235803604126
25,1205,-4.630919456481934
25,1208,-4.481977462768555
25,1211,-4.33165168762207
25,1214,-4.441632270812988
25,1217,-4.406087398529053
25,1220,-4.240782737731934
26,1223,-4.565535545349121
26,1226,-4.366662502288818
26,1229,-4.093550205230713
26,1232,-4.341541767120361
26,1235,-4.439976692199707
26,1238,-4.420995712280273
26,1241,-4.2499237060546875
26,1244,-4.607037544250488
26,1247,-4.131610870361328
26,1250,-4.310966491699219
26,1253,-4.284985065460205
26,1256,-4.378803253173828
26,1259,-4.504879474639893
26,1262,-4.3989667892456055
26,1265,-4.742852687835693
26,1268,-4.335057735443115
27,1271,-4.673957824707031
27,1274,-4.297403812408447
27,1277,-4.518723964691162
27,1280,-4.702715873718262
27,1283,-4.432820796966553
27,1286,-4.377524375915527
27,1289,-4.295849323272705
27,1292,-4.2726898193359375
27,1295,-4.3534979820251465
27,1298,-4.436982154846191
27,1301,-4.2224955558776855
27,1304,-4.3865156173706055
27,1307,-4.212579727172852
27,1310,-4.507299900054932
27,1313,-4.412670612335205
28,1316,-4.543392181396484
28,1319,-4.280601978302002
28,1322,-4.612269401550293
28,1325,-4.516963005065918
28,1328,-4.357874393463135
28,1331,-4.339946746826172
28,1334,-4.510719299316406
28,1337,-4.479728698730469
28,1340,-4.387645721435547
28,1343,-4.3667707443237305
28,1346,-4.543040752410889
28,1349,-4.3895463943481445
28,1352,-4.134993553161621
28,1355,-4.236937046051025
28,1358,-4.598833084106445
28,1361,-4.333447456359863
29,1364,-4.273064136505127
29,1367,-4.3359479904174805
29,1370,-4.567314624786377
29,1373,-4.5577712059021
29,1376,-4.438723564147949
29,1379,-4.331501007080078
29,1382,-4.339613914489746
29,1385,-4.39385461807251
29,1388,-4.424750328063965
29,1391,-4.4390974044799805
29,1394,-4.471510410308838
29,1397,-4.4739251136779785
29,1400,-4.559597969055176
29,1403,-4.339118957519531
29,1406,-4.3479132652282715
29,1409,-4.767144680023193
30,1412,-4.225286483764648
30,1415,-4.470530986785889
30,1418,-4.536784648895264
30,1421,-4.115844249725342
30,1424,-4.5674638748168945
30,1427,-4.497959136962891
30,1430,-4.6019487380981445
30,1433,-4.431090831756592
30,1436,-4.56087589263916
30,1439,-4.474174499511719
30,1442,-4.399004936218262
30,1445,-4.466904640197754
30,1448,-4.611210823059082
30,1451,-4.349462509155273
30,1454,-4.434874534606934
31,1457,-4.6585917472839355
31,1460,-4.577469825744629
31,1463,-4.272084712982178
31,1466,-4.55865478515625
31,1469,-4.3377814292907715
31,1472,-4.678610324859619
31,1475,-4.332263469696045
31,1478,-4.611166954040527
31,1481,-4.510457992553711
31,1484,-4.047841548919678
31,1487,-4.255683898925781
31,1490,-4.4766621589660645
31,1493,-4.672180652618408
31,1496,-4.688189506530762
31,1499,-4.591798305511475
31,1502,-4.469459533691406
32,1505,-4.6887898445129395
32,1508,-4.566799640655518
32,1511,-4.427638053894043
32,1514,-4.334359169006348
32,1517,-4.402869701385498
32,1520,-4.5449419021606445
32,1523,-4.39708137512207
32,1526,-4.627532482147217
32,1529,-4.496462821960449
32,1532,-4.345354080200195
32,1535,-4.566414833068848
32,1538,-4.671383380889893
32,1541,-4.184257984161377
32,1544,-4.328582286834717
32,1547,-4.357541561126709
32,1550,-4.309398651123047
33,1553,-4.372137069702148
33,1556,-4.081697940826416
33,1559,-4.364725589752197
33,1562,-4.48065710067749
33,1565,-4.440610885620117
33,1568,-4.518218994140625
33,1571,-4.558450698852539
33,1574,-4.485543727874756
33,1577,-4.435310363769531
33,1580,-4.485997676849365
33,1583,-4.266678333282471
33,1586,-4.535651206970215
33,1589,-4.419373512268066
33,1592,-4.499182224273682
33,1595,-4.6211934089660645
34,1598,-4.66152811050415
34,1601,-4.593207359313965
34,1604,-4.700040340423584
34,1607,-4.574321746826172
34,1610,-4.3363261222839355
34,1613,-4.323200702667236
34,1616,-4.4926910400390625
34,1619,-4.4475016593933105
34,1622,-4.559929370880127
34,1625,-4.652536392211914
34,1628,-4.5123772621154785
34,1631,-4.3409223556518555
34,1634,-4.665834903717041
34,1637,-4.44782829284668
34,1640,-4.275601863861084
34,1643,-4.713201999664307
35,1646,-4.4921875
35,1649,-4.535132884979248
35,1652,-4.385720729827881
35,1655,-4.643033981323242
35,1658,-4.602099418640137
35,1661,-4.532886028289795
35,1664,-4.514656066894531
35,1667,-4.543727874755859
35,1670,-4.273455619812012
35,1673,-4.51250696182251
35,1676,-4.435913562774658
35,1679,-4.400786876678467
35,1682,-4.366870880126953
35,1685,-4.368557929992676
35,1688,-4.400624752044678
35,1691,-4.546600341796875
36,1694,-4.517905235290527
36,1697,-4.547515869140625
36,1700,-4.488973140716553
36,1703,-4.73764181137085
36,1706,-4.536242485046387
36,1709,-4.557784080505371
36,1712,-4.506897449493408
36,1715,-4.295003890991211
36,1718,-4.473328590393066
36,1721,-4.293910503387451
36,1724,-4.421938896179199
36,1727,-4.517519474029541
36,1730,-4.6346611976623535
36,1733,-4.572798252105713
36,1736,-4.555425643920898
37,1739,-4.423115253448486
37,1742,-4.6152801513671875
37,1745,-4.508881092071533
37,1748,-4.708390712738037
37,1751,-4.292047023773193
37,1754,-4.569809913635254
37,1757,-4.531839847564697
37,1760,-4.610777854919434
37,1763,-4.323305130004883
37,1766,-4.541913032531738
37,1769,-4.488834857940674
37,1772,-4.4095940589904785
37,1775,-4.541685581207275
37,1778,-4.429481506347656
37,1781,-4.520747184753418
37,1784,-4.424471855163574
38,1787,-4.564627170562744
38,1790,-4.304856300354004
38,1793,-4.664431095123291
38,1796,-4.415643692016602
38,1799,-4.153226852416992
38,1802,-4.374822616577148
38,1805,-4.630167484283447
38,1808,-4.618424415588379
38,1811,-4.692599296569824
38,1814,-4.583232402801514
38,1817,-4.269433975219727
38,1820,-4.326877117156982
38,1823,-4.48726224899292
38,1826,-4.460448741912842
38,1829,-4.519428730010986
38,1832,-4.532876968383789
39,1835,-4.547924518585205
39,1838,-4.559061050415039
39,1841,-4.582456111907959
39,1844,-4.534487724304199
39,1847,-4.563955783843994
39,1850,-4.622604846954346
39,1853,-4.424413681030273
39,1856,-4.537135601043701
39,1859,-4.399756908416748
39,1862,-4.636819362640381
39,1865,-4.395661354064941
39,1868,-4.335875034332275
39,1871,-4.5583600997924805
39,1874,-4.411900997161865
39,1877,-4.398970127105713
40,1880,-4.641618728637695
40,1883,-4.364177227020264
40,1886,-4.516197204589844
40,1889,-4.703548908233643
40,1892,-4.689881324768066
40,1895,-4.592812538146973
40,1898,-4.52868127822876
40,1901,-4.483211994171143
40,1904,-4.545172691345215
40,1907,-4.512955665588379
