epoch,step,train/DPLoss
0,2,3.133943557739258
0,5,1.81615149974823
0,8,1.1050782203674316
0,11,0.2322772741317749
0,14,-0.48459434509277344
1,17,-0.9669606685638428
1,20,-1.2462595701217651
1,23,-1.713674783706665
1,26,-2.057224988937378
1,29,-2.2157468795776367
2,32,-1.7767022848129272
2,35,-2.3115463256835938
2,38,-2.047625780105591
2,41,-2.723641872406006
2,44,-2.504087448120117
2,47,-2.461482524871826
3,50,-2.787116765975952
3,53,-2.810528039932251
3,56,-2.846649169921875
3,59,-3.029364585876465
3,62,-3.1448774337768555
4,65,-3.280404806137085
4,68,-3.349173069000244
4,71,-3.3370823860168457
4,74,-3.3667852878570557
4,77,-3.5383965969085693
5,80,-3.434558629989624
5,83,-3.5883586406707764
5,86,-3.5357720851898193
5,89,-3.662647008895874
5,92,-3.2668535709381104
5,95,-3.3744800090789795
6,98,-3.53330397605896
6,101,-3.2105062007904053
6,104,-3.6488888263702393
6,107,-3.2812254428863525
6,110,-3.612725019454956
7,113,-3.5863730907440186
7,116,-3.4333670139312744
7,119,-3.3686585426330566
7,122,-3.700345993041992
7,125,-3.6600990295410156
8,128,-3.6490540504455566
8,131,-3.3539791107177734
8,134,-3.433833122253418
8,137,-3.6626415252685547
8,140,-3.9891085624694824
8,143,-3.6035993099212646
9,146,-3.971017837524414
9,149,-3.651654005050659
9,152,-3.5452234745025635
9,155,-3.9054322242736816
9,158,-3.413104772567749
10,161,-3.6848552227020264
10,164,-3.7720398902893066
10,167,-4.150307655334473
10,170,-3.7450110912323
10,173,-3.743596076965332
11,176,-3.9441213607788086
11,179,-3.7688090801239014
11,182,-4.221386909484863
11,185,-4.248178482055664
11,188,-3.6911792755126953
11,191,-4.263175964355469
12,194,-3.890296697616577
12,197,-4.1610260009765625
12,200,-4.199450969696045
12,203,-3.9346535205841064
12,206,-3.9237418174743652
13,209,-3.928739547729492
13,212,-3.9427921772003174
13,215,-4.401268482208252
13,218,-4.021896839141846
13,221,-3.989781141281128
14,224,-3.79984974861145
14,227,-4.049115180969238
14,230,-4.38210391998291
14,233,-4.43179178237915
14,236,-3.821942090988159
14,239,-3.5594968795776367
15,242,-4.1661152839660645
15,245,-3.9119815826416016
15,248,-4.196597099304199
15,251,-4.094204902648926
15,254,-3.953845500946045
16,257,-3.9589219093322754
16,260,-3.9126534461975098
16,263,-4.080585479736328
16,266,-3.83660888671875
16,269,-4.2603535652160645
17,272,-4.3769378662109375
17,275,-3.766693115234375
17,278,-4.55919075012207
17,281,-4.2367024421691895
17,284,-4.350943565368652
17,287,-4.338885307312012
18,290,-4.35332727432251
18,293,-4.180757522583008
18,296,-4.187553405761719
18,299,-4.064469814300537
18,302,-4.064332485198975
19,305,-4.307468414306641
19,308,-4.343234539031982
19,311,-4.143083095550537
19,314,-4.171348571777344
19,317,-4.375030040740967
20,320,-4.400600910186768
20,323,-4.507620334625244
20,326,-3.9312801361083984
20,329,-4.475253105163574
20,332,-3.842428207397461
20,335,-4.119351387023926
21,338,-3.819985866546631
21,341,-4.2840986251831055
21,344,-4.138503551483154
21,347,-4.240508556365967
21,350,-4.313024997711182
22,353,-4.408928394317627
22,356,-4.418813228607178
22,359,-4.378299236297607
22,362,-3.736478328704834
22,365,-4.5003156661987305
23,368,-4.313536167144775
23,371,-4.142019748687744
23,374,-4.362949371337891
23,377,-4.199002265930176
23,380,-4.4138312339782715
23,383,-4.088324546813965
24,386,-4.396875381469727
24,389,-4.469089508056641
24,392,-4.518313407897949
24,395,-4.552771091461182
24,398,-4.346859931945801
25,401,-4.43842887878418
25,404,-4.42167329788208
25,407,-4.324130058288574
25,410,-4.051116943359375
25,413,-4.505809783935547
26,416,-4.520389080047607
26,419,-4.267480373382568
26,422,-4.32576847076416
26,425,-4.4750447273254395
26,428,-4.453948974609375
26,431,-4.419954776763916
27,434,-4.435152053833008
27,437,-4.4965009689331055
27,440,-4.6233229637146
27,443,-4.547235488891602
27,446,-4.437688827514648
28,449,-4.4493865966796875
28,452,-4.352376461029053
