epoch,step,train/DPLoss
0,2,3.0577750205993652
0,5,1.6619277000427246
1,8,0.5256259441375732
1,11,-0.6043124198913574
1,14,-0.9740204811096191
2,17,-1.1110148429870605
2,20,-2.219569683074951
2,23,-2.33559513092041
3,26,-2.3919339179992676
3,29,-2.9966812133789062
4,32,-3.1870551109313965
4,35,-2.778062582015991
4,38,-2.8870694637298584
5,41,-3.30769681930542
5,44,-2.9570343494415283
5,47,-3.4179458618164062
6,50,-3.411837100982666
6,53,-3.4669270515441895
7,56,-3.347243309020996
7,59,-3.3620798587799072
7,62,-3.0762410163879395
8,65,-3.6891350746154785
8,68,-3.730907440185547
8,71,-3.3641982078552246
9,74,-3.5161447525024414
9,77,-3.789766311645508
10,80,-3.6883089542388916
10,83,-3.791264295578003
10,86,-3.4900074005126953
11,89,-3.8645689487457275
11,92,-3.86122465133667
11,95,-3.6663761138916016
12,98,-3.7560787200927734
12,101,-3.877241849899292
13,104,-4.078387260437012
13,107,-4.092033386230469
13,110,-3.71420955657959
14,113,-4.273129940032959
14,116,-3.560159206390381
14,119,-4.204552173614502
15,122,-3.906885862350464
15,125,-4.132382392883301
16,128,-4.237787246704102
16,131,-3.974620819091797
16,134,-4.234062671661377
17,137,-4.11849308013916
17,140,-4.224176406860352
17,143,-3.7796132564544678
18,146,-3.8515610694885254
18,149,-4.442813396453857
19,152,-3.9427716732025146
19,155,-4.33942174911499
19,158,-4.262712001800537
20,161,-4.123931884765625
20,164,-4.36672830581665
20,167,-4.0433478355407715
21,170,-4.272699356079102
21,173,-4.360137462615967
22,176,-4.424151420593262
22,179,-4.4331560134887695
22,182,-4.068353176116943
23,185,-4.274129867553711
23,188,-4.054246425628662
23,191,-4.077625274658203
24,194,-4.358177185058594
24,197,-4.441583633422852
25,200,-3.9991583824157715
25,203,-4.442793846130371
25,206,-4.188572406768799
26,209,-4.5162858963012695
26,212,-4.437486171722412
26,215,-4.284527778625488
27,218,-4.616062164306641
27,221,-4.3589677810668945
28,224,-4.522977352142334
28,227,-4.298002243041992
28,230,-4.467528820037842
29,233,-4.384279251098633
29,236,-4.335354328155518
29,239,-4.47258186340332
30,242,-4.402584075927734
30,245,-4.499398708343506
31,248,-4.534850120544434
31,251,-4.545150279998779
31,254,-4.390430450439453
32,257,-4.400054931640625
32,260,-4.413805961608887
32,263,-4.4071364402771
33,266,-4.622747421264648
33,269,-4.418186187744141
34,272,-4.448601245880127
34,275,-4.569856643676758
34,278,-4.575815677642822
35,281,-4.616827487945557
35,284,-4.776408672332764
35,287,-4.688831329345703
36,290,-4.574947834014893
36,293,-4.696523189544678
37,296,-4.723433494567871
37,299,-4.712559700012207
37,302,-4.563982009887695
38,305,-4.644206523895264
38,308,-4.4344987869262695
38,311,-4.481400966644287
39,314,-4.648192882537842
39,317,-4.3648176193237305
40,320,-4.624752998352051
40,323,-4.68113899230957
40,326,-4.695163249969482
41,329,-4.755387783050537
41,332,-4.664124488830566
41,335,-4.626945972442627
42,338,-4.543984413146973
42,341,-4.682249069213867
43,344,-4.686135768890381
43,347,-4.565250873565674
43,350,-4.469388961791992
44,353,-4.538819313049316
44,356,-4.586950778961182
44,359,-4.773714065551758
45,362,-4.691466331481934
45,365,-4.760222911834717
46,368,-4.7286906242370605
46,371,-4.675328254699707
46,374,-4.4525675773620605
47,377,-4.612877368927002
47,380,-4.712479591369629
47,383,-4.579865455627441
48,386,-4.745443820953369
48,389,-4.679332733154297
49,392,-4.7182440757751465
49,395,-4.77568244934082
49,398,-4.414980411529541
