epoch,step,train/DPLoss
0,2,3.0403058528900146
0,5,1.2316582202911377
0,8,0.2777719497680664
0,11,-0.501011848449707
0,14,-1.063349962234497
0,17,-1.6172163486480713
0,20,-1.8194453716278076
0,23,-2.000006914138794
0,26,-2.903820037841797
0,29,-2.4236772060394287
1,32,-2.6658599376678467
1,35,-2.560525894165039
1,38,-2.8559930324554443
1,41,-2.6307382583618164
1,44,-2.8545379638671875
1,47,-2.6777567863464355
1,50,-2.906956911087036
1,53,-3.32914137840271
1,56,-2.9343690872192383
1,59,-2.865622043609619
1,62,-2.561302661895752
2,65,-3.2595419883728027
2,68,-3.1722962856292725
2,71,-3.219878673553467
2,74,-3.1275341510772705
2,77,-3.5151450634002686
2,80,-3.1626272201538086
2,83,-3.399221897125244
2,86,-3.614077091217041
2,89,-3.4575648307800293
2,92,-3.013164520263672
2,95,-2.441533088684082
3,98,-3.61040997505188
3,101,-3.2699921131134033
3,104,-3.316532850265503
3,107,-3.400128126144409
3,110,-3.572906494140625
3,113,-3.7645070552825928
3,116,-3.696129560470581
3,119,-3.7213027477264404
3,122,-3.6533865928649902
3,125,-3.4549660682678223
4,128,-3.0742194652557373
4,131,-3.874619483947754
4,134,-3.936555862426758
4,137,-3.9952890872955322
4,140,-3.4898111820220947
4,143,-3.9384491443634033
4,146,-3.9444825649261475
4,149,-3.54018235206604
4,152,-3.928377628326416
4,155,-3.7857062816619873
4,158,-4.179502487182617
5,161,-4.005508899688721
5,164,-3.2137105464935303
5,167,-3.703378915786743
5,170,-3.92834734916687
5,173,-3.297318935394287
5,176,-3.693275213241577
5,179,-3.871502161026001
5,182,-3.807166814804077
5,185,-3.9935693740844727
5,188,-3.7394862174987793
5,191,-4.313035488128662
6,194,-4.219644069671631
6,197,-3.9188475608825684
6,200,-4.02700138092041
6,203,-3.920313596725464
6,206,-3.0688695907592773
6,209,-4.108191967010498
6,212,-4.057926654815674
6,215,-4.003643989562988
6,218,-3.9293246269226074
6,221,-3.9882216453552246
7,224,-4.11925745010376
7,227,-3.7884511947631836
7,230,-4.013126373291016
7,233,-4.2717976570129395
7,236,-4.245232582092285
7,239,-3.660954236984253
7,242,-4.146932601928711
7,245,-3.9911348819732666
7,248,-4.187231063842773
7,251,-3.4791014194488525
7,254,-3.93145751953125
8,257,-3.9463953971862793
8,260,-4.057210445404053
8,263,-4.33726167678833
8,266,-4.147112846374512
8,269,-4.093733787536621
8,272,-4.041784286499023
8,275,-3.9233129024505615
8,278,-3.9803061485290527
8,281,-3.691826105117798
8,284,-4.1582255363464355
8,287,-4.216651439666748
9,290,-4.1747050285339355
9,293,-4.180367946624756
9,296,-4.100619316101074
9,299,-4.022598743438721
9,302,-3.968989133834839
9,305,-3.9306252002716064
9,308,-4.167364597320557
9,311,-3.6664137840270996
9,314,-4.393827438354492
9,317,-3.617074489593506
10,320,-3.899142265319824
10,323,-4.04072380065918
10,326,-4.027692794799805
10,329,-4.072364807128906
10,332,-4.076868534088135
10,335,-4.319444179534912
10,338,-4.070957660675049
10,341,-3.9886960983276367
10,344,-4.397961139678955
10,347,-3.8049001693725586
10,350,-4.133045196533203
11,353,-4.4113240242004395
11,356,-4.1009955406188965
11,359,-4.189781665802002
11,362,-4.078114032745361
11,365,-4.250490665435791
11,368,-4.279058933258057
11,371,-4.186455726623535
11,374,-4.279782772064209
11,377,-3.8548622131347656
11,380,-4.017958641052246
11,383,-2.25201678276062
12,386,-4.178945541381836
12,389,-3.999191999435425
12,392,-4.427474498748779
12,395,-4.125392913818359
12,398,-4.051234722137451
12,401,-4.351764678955078
12,404,-3.9092469215393066
12,407,-4.114485740661621
12,410,-4.079292297363281
12,413,-4.120048522949219
13,416,-4.29931640625
13,419,-4.038562297821045
13,422,-4.499305725097656
13,425,-4.279849529266357
13,428,-4.317776679992676
13,431,-4.346904277801514
13,434,-3.8485162258148193
13,437,-3.856708526611328
13,440,-4.098167896270752
13,443,-4.370868682861328
13,446,-3.9309229850769043
14,449,-4.340422630310059
14,452,-4.2965192794799805
14,455,-4.23209285736084
14,458,-4.070676803588867
14,461,-4.2333903312683105
14,464,-3.749950647354126
14,467,-4.521012783050537
14,470,-4.4048919677734375
14,473,-4.54770565032959
14,476,-4.407328128814697
14,479,-3.9295177459716797
15,482,-4.3039374351501465
15,485,-4.215941429138184
15,488,-4.293284893035889
15,491,-4.471116065979004
15,494,-4.267189979553223
15,497,-4.14851713180542
15,500,-4.461169719696045
15,503,-3.9825727939605713
15,506,-4.254305362701416
15,509,-4.1343584060668945
16,512,-4.286681652069092
16,515,-4.032694339752197
16,518,-4.267548084259033
16,521,-4.301407337188721
16,524,-4.001871109008789
16,527,-4.345027923583984
16,530,-4.380036354064941
16,533,-4.2680253982543945
16,536,-4.259265899658203
16,539,-4.538013935089111
16,542,-4.137989044189453
17,545,-4.190185546875
17,548,-4.384702205657959
17,551,-4.247801780700684
17,554,-4.468085289001465
17,557,-4.311018943786621
17,560,-4.528921127319336
17,563,-4.429366588592529
17,566,-3.710465431213379
17,569,-4.114895820617676
17,572,-4.272507667541504
17,575,-4.386041641235352
18,578,-4.439611911773682
18,581,-4.215827465057373
18,584,-4.296805381774902
18,587,-3.988875150680542
18,590,-4.189589500427246
18,593,-4.08971643447876
18,596,-4.251900672912598
18,599,-4.2705230712890625
18,602,-4.27577543258667
18,605,-4.4960551261901855
19,608,-3.996889352798462
19,611,-4.191446781158447
19,614,-4.595099925994873
19,617,-4.4727373123168945
19,620,-4.318554401397705
19,623,-4.593390464782715
19,626,-4.088070869445801
19,629,-4.056002616882324
19,632,-4.251993179321289
19,635,-4.380904197692871
19,638,-4.2865095138549805
20,641,-4.381301403045654
20,644,-4.39342737197876
20,647,-4.427182197570801
20,650,-4.405713081359863
20,653,-4.332308292388916
20,656,-4.478815078735352
20,659,-4.2671074867248535
20,662,-4.598909854888916
20,665,-4.232618808746338
